data_year,month_number,report_month_start_date,organization_id,expenses_group_id,ВидПроекта_GUID,ФункцияПроекта_GUID,project_objective,scenario,indicator_value,project_type_high_level
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,BBDAD39C-E853-43CE-A535-7BC860E78075,3F078D65-B708-49BF-95F2-CE7E1B8978D3,Повышение уровня надежности и безаварийности,Факт,182.3,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,C8CF19DE-2CA4-4DCE-B7CC-781ADB442B3C,826B8747-03D6-4B2B-9F23-E056B504770E,Повышение уровня надежности и безаварийности,Факт,779.37,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,3afbb3b7-6a93-4cb1-856b-81646199cb34,FC9B7DD6-F32E-4E40-8444-617381EDF064,38DB1DC7-AFBC-40FF-89C8-861A31951BCE,Повышение уровня надежности и безаварийности,Факт,1.73,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,ae12bd97-0671-43df-a492-7633a341ec76,CBF98CE5-D089-4D8C-BA84-46237DAD51BB,F23B0F28-6048-4B79-B4FF-EF0554CF0E54,Повышение уровня надежности и безаварийности,Факт,77.95,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,845DB10B-9322-4C71-87ED-AC8421CFFBB0,8A32A64B-D80A-4A41-ACEF-6BEEA9F8BF9F,Повышение уровня надежности и безаварийности,Факт,130.68,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,4907C2A0-B130-4232-AA7E-ED150684C3AB,FE383381-D385-4ECE-A6BF-016C16930B05,Повышение уровня надежности и безаварийности,Факт,307.97,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,107087DE-DAE3-447C-BCC9-C5B050EDC8D9,F05562C9-AE95-4D39-B87A-F1820CB2E907,Повышение уровня надежности и безаварийности,Факт,2386.81,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,CA6098D2-2010-4148-9F8B-A40954A48C22,4EDFF639-9F8A-42E1-A9EB-D63D048C3361,Повышение уровня надежности и безаварийности,Факт,35.4,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,073DF328-975F-4113-8C20-3AC7EC655349,B3713B2A-652B-44D8-96E2-C386DD217680,Повышение уровня надежности и безаварийности,Факт,2351.57,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,e653168e-0475-4b3f-92ce-ed124ed0bcc8,11D10149-3E29-44BB-AF81-EFCFA06E772B,BE6F4B6A-A0B4-4896-B6D1-DD9CA52F6A72,Повышение уровня надежности и безаварийности,Факт,50.89,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,e653168e-0475-4b3f-92ce-ed124ed0bcc8,2A410D94-D4B3-4407-9424-5AF94934700D,67D5A057-B22C-4EB5-8F88-5DC4B093028B,Повышение уровня надежности и безаварийности,Факт,28.17,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,00CC5B3B-78BA-4726-935F-69DB1A13C1E3,611F788D-6A5A-4D4F-9ABA-7E6AEAFAC8B8,Повышение уровня надежности и безаварийности,Факт,102.75,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,97DB580C-0D41-4660-A27C-4305B6B109E3,C7AA8226-EF4A-406E-889B-56EA67F96B9B,Повышение уровня надежности и безаварийности,Факт,249.04,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,8455fa7e-e79b-402e-af69-87b268922218,6A065589-6E05-4F15-B6E4-C7FF1FF02CD3,C851B9DB-5813-4ACE-B552-112D376D4D7C,Повышение уровня надежности и безаварийности,Факт,178.04,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,642C5C87-82DF-4910-BD3C-7473AA727B9B,2CE05011-B2DE-4954-8A46-18899AFBF0FA,Повышение уровня надежности и безаварийности,Факт,8079.74,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,B3B5BA8F-2E06-4248-8273-F54DA20505B8,58C7E070-1963-4CDB-8CC0-FEAAE2A3867E,Повышение уровня надежности и безаварийности,Факт,10.78,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,DB8B5C75-3C5D-4CBB-A1D7-53397278F12C,E4E38EAC-97BE-4D30-A376-CA4DFECFA449,Повышение уровня надежности и безаварийности,Факт,1.76,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,988FA2F8-8AB5-4B21-9A5F-F5FA3839DE31,9A6933D8-6BE1-494D-8078-1AFB82BC6B75,Повышение уровня надежности и безаварийности,Факт,76.88,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,F7B7A6C8-0398-454D-B361-533D2A1BB25D,14807593-C8A3-4CD4-8607-5FD67F0154C2,Повышение уровня надежности и безаварийности,Факт,39.69,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,67F2AB5C-EEF3-475F-B328-1E74CD12A83C,A6DA2AB7-FE7E-4581-A515-316F3231A9DE,Повышение уровня надежности и безаварийности,Факт,18.86,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,57E7A45B-13A7-4F82-8720-AC10D1C90C17,84D189A9-03D7-4F91-9009-DBFF8BF26A49,Повышение уровня надежности и безаварийности,Факт,101.89,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,ACACBB28-B1F5-4995-944F-ABC1E3B7EB12,AD9F10DB-187D-49D9-9F8D-4D70D3D45DFF,Повышение уровня надежности и безаварийности,Факт,220.68,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,3afbb3b7-6a93-4cb1-856b-81646199cb34,1C60E4BB-DEB7-4810-8903-C78E5D3B687D,66C4E3B2-4DB0-4451-BAC2-1EE1A5551C8F,Повышение уровня надежности и безаварийности,Факт,167.52,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,4F8072A9-1CEF-40EB-8E09-C86A870F19F8,CCA1D049-B0D7-44C0-8D84-0BE37CCA6132,Повышение уровня надежности и безаварийности,Факт,10.03,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,CD69D0B0-CC17-438B-9501-C1F71B94BD41,84D64864-2127-4CA9-BED6-8A220A329731,Повышение уровня надежности и безаварийности,Факт,8.28,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,B87C6A9D-1B9D-4020-90FA-04BB4155838B,07DE6472-4C00-48E5-999C-FA689E83BB76,Повышение уровня надежности и безаварийности,Факт,68.44,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,9986C147-FB3D-4429-B95E-15972881819B,7C5AA730-CBA8-43A7-8DAD-443B633993B4,Повышение уровня надежности и безаварийности,Факт,36.53,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,17687F6C-E3B6-4585-9FAE-8F4507125DB3,0802DE3B-5E07-48D0-AFB6-6C008E35CD3A,Повышение уровня надежности и безаварийности,Факт,73.97,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,3bbfd462-ebd2-4c8d-96ee-9932acdbf194,DD8F2523-1761-40A1-A177-9101E7633700,B28DC86B-5B92-4212-BE13-A60A1CE1946D,Повышение уровня надежности и безаварийности,Факт,184.24,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,3bbfd462-ebd2-4c8d-96ee-9932acdbf194,FD5FD9DA-D03A-4C2C-B148-99B2641FF610,39340C64-2931-4D69-9968-8D35C3A97AEA,Повышение уровня надежности и безаварийности,Факт,3885.09,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,8455fa7e-e79b-402e-af69-87b268922218,D0E68406-9EBF-4E09-BCDD-2C20EC9C372C,81C83D9B-3205-4A32-BB1C-7B3C59A41194,Повышение уровня надежности и безаварийности,Факт,35.59,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,21DB92E7-A781-48E4-A0AD-C318295B3329,AB0FABFE-ABD9-44E1-842C-B66DEBDF4880,Повышение уровня надежности и безаварийности,Факт,0.17,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,8455fa7e-e79b-402e-af69-87b268922218,456711B1-F27D-4B1C-AD8B-543846199E2A,AF3333A6-3129-48BF-843F-02C45E9D0C3C,Повышение уровня надежности и безаварийности,Факт,880.77,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,E371AD7F-CA10-46D6-8531-C5CDDBA1FD6C,D8F661B0-65E7-4B18-A2CA-5502862614A3,Повышение уровня надежности и безаварийности,Факт,-152.4,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,3bbfd462-ebd2-4c8d-96ee-9932acdbf194,A630FD98-5E77-4F01-803B-14BC2C02BE36,D13610B5-50A9-46D0-AE5B-8FA708F004E8,Повышение уровня надежности и безаварийности,Факт,3740.33,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,e653168e-0475-4b3f-92ce-ed124ed0bcc8,EA59D8E3-994C-4AB6-B726-21D49B1A68B6,63685652-CFD5-4928-8287-4D5F1A547F70,Повышение уровня надежности и безаварийности,Факт,1260.65,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,D68209E5-CCBA-45F7-9A6A-FF1535117957,70445BCF-2BD2-4F2E-AA3B-2EBA1227FABC,Повышение уровня надежности и безаварийности,Факт,322.39,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,e653168e-0475-4b3f-92ce-ed124ed0bcc8,506B9DDF-6C88-4B23-81C0-82865402316A,73A86BF7-2ABC-4A6B-A6ED-69CF55F71342,Автоматизация и контроль,Факт,9.47,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,e653168e-0475-4b3f-92ce-ed124ed0bcc8,57E29798-8B08-4F7B-9382-D90ED373EBFA,07E8DAF7-7DE2-46F1-8640-0E3625952C57,Автоматизация и контроль,Факт,28.4,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,e653168e-0475-4b3f-92ce-ed124ed0bcc8,9A19AA62-E29B-4F30-8B30-5E6F6815B625,5AA94CAC-B9CB-4695-A535-37F537BD3A2A,Повышение уровня надежности и безаварийности,Факт,72.43,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,C0E6FA2E-44CB-404F-B3FD-8AF81A1EE2C5,3FE3F6C1-388F-48BE-AFA1-1DF893569A89,Повышение уровня надежности и безаварийности,Факт,270.29,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,A8ACBD60-E99A-4DF6-A40B-CD063EBE177F,07B00A6A-C3BF-4531-879B-18BF05C9E2D8,Повышение уровня надежности и безаварийности,Факт,213.73,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,ae12bd97-0671-43df-a492-7633a341ec76,C4CBCA4B-1E90-4CB8-AD8B-89D535814F49,B5522888-4350-47DF-8BEB-8EF60D1EC5D1,Повышение уровня надежности и безаварийности,Факт,38,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,0A31600D-B439-4A72-8D1F-23F8C7C94E97,AC00642A-E561-45EB-A268-E150CACBFC0E,Повышение уровня надежности и безаварийности,Факт,91.54,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,E818EF70-0859-4193-9FE9-7BC1FF81DBD4,B4EBF0DF-75EC-4F7E-9F27-D281E5240F43,Антириск,Факт,77.25,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,00BA212D-2FBD-4C1F-BF01-E72DDB397F96,E6F53649-44A4-4216-96F4-43623591AF15,Повышение уровня надежности и безаварийности,Факт,58.17,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,116A5E4B-9889-42EC-978A-89BAE30C9F3E,CEBC4CC5-E728-4B21-BEA9-15366F894C34,Повышение уровня надежности и безаварийности,Факт,54.44,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,BE4746A1-73D5-4738-AA79-C86E89E8B027,33CBC494-E083-49B6-86C4-D809B6665775,Повышение уровня надежности и безаварийности,Факт,488,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,85AFDE27-F78F-43D7-8548-BEB0430504A3,22EEA73D-6AC4-4F0C-8563-C468CD7164F3,Повышение уровня надежности и безаварийности,Факт,27.76,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,907911C8-7231-4BF2-9029-2978A430A5A2,BBE14141-9CAE-41A9-AADE-382D62345820,Повышение уровня надежности и безаварийности,Факт,17.28,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,158766C9-3774-41E6-9847-ED398D1609F7,3C357D56-B326-458F-B777-8BD08C694B60,Повышение уровня надежности и безаварийности,Факт,15.37,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,6E9D0544-DC3C-4D7E-83EB-9591FFA12413,F6453802-7B57-4D75-8896-D93D1C2FD831,Повышение уровня надежности и безаварийности,Факт,920.21,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,49CBF013-FBE2-42EC-8A8B-281C917B1F74,9B3DE465-2E54-4103-B4FC-73BB310BBB66,Повышение уровня надежности и безаварийности,Факт,86.78,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,1A9AE302-F482-4505-B430-85732BBF32D7,64C97DF1-35F3-4441-A9BE-66AC6DF49C3F,Повышение уровня надежности и безаварийности,Факт,9.15,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,978DD5B5-B9AF-46ED-A146-4D20403A8553,9FD09828-7900-4FF9-A614-096E3A1CCE0E,Повышение уровня надежности и безаварийности,Факт,2699.61,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,8455fa7e-e79b-402e-af69-87b268922218,5BF046C8-A206-416D-B3F3-BA19044DA11E,B179274D-DE2D-47D7-BBE7-009D16EBE594,Антирисковые проекты,Факт,343.37,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,3afbb3b7-6a93-4cb1-856b-81646199cb34,0500ED25-B781-4E75-91A1-5220AD2E3490,9A0D996F-2B4A-46EC-B044-8C414E420FC7,Антириск,Факт,0.75,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,ae12bd97-0671-43df-a492-7633a341ec76,312D4050-F759-430D-BF4D-39F881E25009,579201B6-7920-4954-AA8C-A9B2C67FEB08,Повышение уровня надежности и безаварийности,Факт,-56.38,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,3afbb3b7-6a93-4cb1-856b-81646199cb34,76C1049B-C5BC-4241-A07F-D8C580BC1EDC,74A4DB57-2792-438C-9FDF-2E4872446A36,Повышение уровня надежности и безаварийности,Факт,6.32,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,ae12bd97-0671-43df-a492-7633a341ec76,7FD8FA2B-12DD-4AF2-9503-54F41BB5BCB6,6BADAD8B-9BE6-4F8D-BFD6-B2321821BAAF,Повышение уровня надежности и безаварийности,Факт,-26.21,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,352FEA16-F40A-4139-9DCA-117F555B9BF9,B88DEAD4-BDB6-4D7E-A3FD-7A0B10FA4340,Повышение уровня надежности и безаварийности,Факт,1127.72,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,C74224D3-0385-44A5-B32F-0A2CC0B56D18,E3618BFB-045F-42E9-9E8C-C33B1577C861,Повышение уровня надежности и безаварийности,Факт,2316.55,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,3bbfd462-ebd2-4c8d-96ee-9932acdbf194,B3763747-85D7-4BB0-BF9B-94C391C0C536,D258E4F8-320B-47D8-8B4F-6D07CE01E659,Повышение уровня надежности и безаварийности,Факт,626,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,ae12bd97-0671-43df-a492-7633a341ec76,3B1E3076-3E99-40D8-B1AA-91DB334D3010,E8EE4560-CA10-451C-9B3B-D671A757962C,Антирисковые проекты,Факт,25.57,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,9466D7AF-604E-4274-A708-ECFE409BEEEF,44A854EE-DF1A-4890-A78F-B916ACD9097C,Повышение уровня надежности и безаварийности,Факт,62.31,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,06F8E82B-9235-49E0-916C-FAD8F983B452,D2EF4F7F-E562-43A3-9AB0-1AA446AA2EA5,Повышение уровня надежности и безаварийности,Факт,16.9,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,AFCD5FED-9E41-4D08-A5A6-7E173FF04FBC,1B9ABE84-5248-4DE0-86CB-94B75039E3FF,Повышение уровня надежности и безаварийности,Факт,77.48,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,3afbb3b7-6a93-4cb1-856b-81646199cb34,48C37158-40AA-4BAF-9E21-DD30014461F4,6848C1D7-A5D4-4913-BDC0-EB7615FF971A,Антириск,Факт,0.47,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,316DBC53-2147-4DCC-8490-13AED47C6BE4,5FCAECCA-07CB-4AC4-91CE-E9BF2954E7F7,Повышение уровня надежности и безаварийности,Факт,648.34,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,ae12bd97-0671-43df-a492-7633a341ec76,D2890A09-7B0F-494B-A299-4A772B749BDD,3E36629A-6393-488D-9EDE-92A3FF860E1F,Повышение уровня надежности и безаварийности,Факт,207.87,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,e653168e-0475-4b3f-92ce-ed124ed0bcc8,1F9D02A2-FF85-457F-82A3-A1692C0F9E8D,C827E12D-2E21-4ACF-B26B-0172517725F8,Повышение уровня надежности и безаварийности,Факт,123.78,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,e653168e-0475-4b3f-92ce-ed124ed0bcc8,7BC49C10-CDFC-4E2E-A052-4A8433F09F6D,AB0877F0-7C2E-43C8-8173-BDE048EC68C1,Повышение уровня надежности и безаварийности,Факт,6990.39,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,8455fa7e-e79b-402e-af69-87b268922218,BF618D1D-5188-443E-BEA8-BC5CA6CB41E9,18D65881-81CD-49B2-9A56-D582AFD09139,Повышение уровня надежности и безаварийности,Факт,168.6,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,5D19F2C3-65F9-44E1-9D6B-8F26ABD3F642,CC671E21-4505-4595-9798-6C12FFBCAEBA,Повышение уровня надежности и безаварийности,Факт,579.05,VEST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,3afbb3b7-6a93-4cb1-856b-81646199cb34,CD209CCB-E595-42D3-8977-4858A859428A,82A2A8A0-1064-407D-BA71-CBF7BFFA93F3,Повышение уровня надежности и безаварийности,Факт,239.71,VEST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,3afbb3b7-6a93-4cb1-856b-81646199cb34,D8A5A36F-2A06-4EDE-801D-D11F57CA3B37,74243B1C-F828-46E0-9F15-29073C82F8E8,Повышение уровня надежности и безаварийности,Факт,18.69,VEST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,4508520B-F0DE-43BD-98AF-7FAE3B6DBCCF,D630A67B-F809-42B7-92E7-F08C0F425D68,Повышение уровня надежности и безаварийности,Факт,6.46,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,EDF462C1-0E44-469F-A684-787E67DFACE4,17442C6C-098F-40BE-BBC9-67C34F33224D,Повышение уровня надежности и безаварийности,Факт,986.27,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,5A61337E-F638-4B43-81EA-D49BD48D59A0,69FCCAA0-B0A3-4915-85E0-3453B155968A,Автоматизация и контроль,Факт,14.65,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,4958C213-6AA2-4A87-B2AC-5466EF9E718B,4FF7DB26-7FE8-4159-B210-26583706E1E1,Повышение уровня надежности и безаварийности,Факт,11.33,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,DF021DB5-FE20-4BA2-9596-11975C9DD758,981F3DCE-163B-4285-9E6E-D207CC178846,Повышение уровня надежности и безаварийности,Факт,6.13,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,BBE1A0EA-51B4-4153-8097-7D71BF090B35,01979344-8768-4E9E-8902-A80E4FAD946D,Повышение уровня надежности и безаварийности,Факт,7.12,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,0A82B4E9-DF6C-4FF5-BB44-202CA36032B4,8803C48B-0CFE-4496-9B77-4C596822673A,Повышение уровня надежности и безаварийности,Факт,122.54,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,09667037-7BCB-4D82-8326-80C0736A899B,FD7C9498-F611-4908-86B2-7F9106E3D6EE,Повышение уровня надежности и безаварийности,Факт,0.85,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,e653168e-0475-4b3f-92ce-ed124ed0bcc8,95E118B9-854C-44E3-A437-3DCE0E811F28,6A4C9FF1-B4C1-4511-BC3B-B06D7D6AD662,Повышение уровня надежности и безаварийности,Факт,738.83,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,39DEC5CE-1435-4B57-A469-1175F58E1C8F,DF45A70B-8EAB-41F1-B53B-BAA0823BB104,Повышение уровня надежности и безаварийности,Факт,20.46,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,e653168e-0475-4b3f-92ce-ed124ed0bcc8,040C0DA7-7AA8-4D63-BA51-51F1BB8793C8,529A1D4E-E3AF-456B-BA4E-21B69A61B1BC,Повышение уровня надежности и безаварийности,Факт,1783.76,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,e653168e-0475-4b3f-92ce-ed124ed0bcc8,48AE528A-0715-456B-9EE9-E7F2AB27107A,30BEBD72-6F0B-4031-80B7-D4E8371E7C15,Повышение уровня надежности и безаварийности,Факт,35.64,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,6A378171-955D-4FED-A9BA-F088C0F9747D,341F4754-0E20-4103-A567-680D53078006,Повышение уровня надежности и безаварийности,Факт,2059.23,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,6B650AB4-1058-4EAF-9324-A3BC7F2C6967,67773AC8-7AA9-461E-B774-D84343BA8BD6,Повышение уровня надежности и безаварийности,Факт,2069.64,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,e653168e-0475-4b3f-92ce-ed124ed0bcc8,5E8E8F49-034E-4DBC-AA76-FF810FCC2F1A,0B664826-9E65-40D9-A37E-D45C29ABC8E4,Повышение уровня надежности и безаварийности,Факт,22.18,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,F4F5F10C-DCAF-4E69-A301-73F43CAB588E,29337CFC-86A6-4DF8-9723-BB0321163FBC,Повышение уровня надежности и безаварийности,Факт,5.68,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,FF2AD932-7CB9-4FD0-A6AF-1F343CEB6DB7,2E6B53CE-C80C-4CC1-8952-D2C3AD61BE66,Повышение уровня надежности и безаварийности,Факт,76.92,OST
2024,6,6/1/2024,ffd1539f-9f00-11df-84a9-02215e94355b,7efeae1d-77c4-42a4-b53b-c201984cf6a3,79DB385D-A255-4F7D-94B5-F540E6E7E1E4,6979C3E3-8F33-4107-9EE7-346994E5D540,Повышение уровня надежности и безаварийности,Факт,289.24,OST
